Geographicarea,Indicator,Sex,TIME_PERIOD,OBS_VALUE,Unit multiplier,Unit of measure,Observation Status,Observation confidentaility,LOWER_BOUND,UPPER_BOUND,WGTD_SAMPL_SIZE,OBS_FOOTNOTE,SERIES_FOOTNOTE,DATA_SOURCE,SOURCE_LINK,CUSTODIAN,Time period activity related to when the data are collected,REF_PERIOD,COVERAGE_TIME,Current age
Lao People's Democratic Republic,Mother-to-child HIV transmission rate,Total,2006,45.05,Units,Rate per 100 of Population,Estimated value,Free,41.66,48.81,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Lao People's Democratic Republic,Mother-to-child HIV transmission rate,Total,2007,44.94,Units,Rate per 100 of Population,Estimated value,Free,41.59,48.62,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Lao People's Democratic Republic,Mother-to-child HIV transmission rate,Total,2008,44.58,Units,Rate per 100 of Population,Estimated value,Free,41.35,47.98,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Lao People's Democratic Republic,Mother-to-child HIV transmission rate,Total,2009,42.77,Units,Rate per 100 of Population,Estimated value,Free,39.7,46.08,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Lao People's Democratic Republic,Mother-to-child HIV transmission rate,Total,2010,41.8,Units,Rate per 100 of Population,Estimated value,Free,38.94,45.1,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Lao People's Democratic Republic,Mother-to-child HIV transmission rate,Total,2011,38.95,Units,Rate per 100 of Population,Estimated value,Free,36.26,41.9,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Lao People's Democratic Republic,Mother-to-child HIV transmission rate,Total,2012,38.12,Units,Rate per 100 of Population,Estimated value,Free,35.66,41.04,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Lao People's Democratic Republic,Mother-to-child HIV transmission rate,Total,2013,37.17,Units,Rate per 100 of Population,Estimated value,Free,34.72,40.33,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Lao People's Democratic Republic,Mother-to-child HIV transmission rate,Total,2014,38.35,Units,Rate per 100 of Population,Estimated value,Free,36.06,40.97,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Lao People's Democratic Republic,Mother-to-child HIV transmission rate,Total,2015,37.26,Units,Rate per 100 of Population,Estimated value,Free,34.67,39.84,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Lao People's Democratic Republic,Mother-to-child HIV transmission rate,Total,2016,33.03,Units,Rate per 100 of Population,Estimated value,Free,30.63,35.44,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Lao People's Democratic Republic,Mother-to-child HIV transmission rate,Total,2017,32.62,Units,Rate per 100 of Population,Estimated value,Free,30.41,34.9,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Lao People's Democratic Republic,Mother-to-child HIV transmission rate,Total,2018,30.83,Units,Rate per 100 of Population,Estimated value,Free,28.43,33,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Lao People's Democratic Republic,Mother-to-child HIV transmission rate,Total,2019,32.01,Units,Rate per 100 of Population,Estimated value,Free,30.75,35.26,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Latin America and Caribbean,Mother-to-child HIV transmission rate,Total,2000,30.99,Units,Rate per 100 of Population,Estimated value,Free,25.96,38.8,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Latin America and Caribbean,Mother-to-child HIV transmission rate,Total,2001,30.68,Units,Rate per 100 of Population,Estimated value,Free,25.7,38.42,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Latin America and Caribbean,Mother-to-child HIV transmission rate,Total,2002,30.33,Units,Rate per 100 of Population,Estimated value,Free,25.41,37.98,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Latin America and Caribbean,Mother-to-child HIV transmission rate,Total,2003,29.9,Units,Rate per 100 of Population,Estimated value,Free,25.05,37.44,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Latin America and Caribbean,Mother-to-child HIV transmission rate,Total,2004,28.9,Units,Rate per 100 of Population,Estimated value,Free,24.22,36.2,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Latin America and Caribbean,Mother-to-child HIV transmission rate,Total,2005,27.85,Units,Rate per 100 of Population,Estimated value,Free,23.33,34.88,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Latin America and Caribbean,Mother-to-child HIV transmission rate,Total,2006,26.19,Units,Rate per 100 of Population,Estimated value,Free,21.94,32.79,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Latin America and Caribbean,Mother-to-child HIV transmission rate,Total,2007,24.5,Units,Rate per 100 of Population,Estimated value,Free,20.53,30.68,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Latin America and Caribbean,Mother-to-child HIV transmission rate,Total,2008,23.16,Units,Rate per 100 of Population,Estimated value,Free,19.4,28.99,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Latin America and Caribbean,Mother-to-child HIV transmission rate,Total,2009,21.75,Units,Rate per 100 of Population,Estimated value,Free,18.22,27.23,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Latin America and Caribbean,Mother-to-child HIV transmission rate,Total,2010,20.57,Units,Rate per 100 of Population,Estimated value,Free,17.22,25.74,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Latin America and Caribbean,Mother-to-child HIV transmission rate,Total,2011,19.25,Units,Rate per 100 of Population,Estimated value,Free,16.13,24.11,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Latin America and Caribbean,Mother-to-child HIV transmission rate,Total,2012,17.9,Units,Rate per 100 of Population,Estimated value,Free,15,22.43,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Latin America and Caribbean,Mother-to-child HIV transmission rate,Total,2013,16.73,Units,Rate per 100 of Population,Estimated value,Free,14.02,20.95,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Latin America and Caribbean,Mother-to-child HIV transmission rate,Total,2014,16.27,Units,Rate per 100 of Population,Estimated value,Free,13.63,20.37,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Latin America and Caribbean,Mother-to-child HIV transmission rate,Total,2015,16.1,Units,Rate per 100 of Population,Estimated value,Free,13.48,20.15,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Latin America and Caribbean,Mother-to-child HIV transmission rate,Total,2016,15.81,Units,Rate per 100 of Population,Estimated value,Free,13.24,19.79,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Latin America and Caribbean,Mother-to-child HIV transmission rate,Total,2017,14.96,Units,Rate per 100 of Population,Estimated value,Free,12.53,18.74,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Latin America and Caribbean,Mother-to-child HIV transmission rate,Total,2018,14.23,Units,Rate per 100 of Population,Estimated value,Free,11.93,17.83,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Latin America and Caribbean,Mother-to-child HIV transmission rate,Total,2019,13.94,Units,Rate per 100 of Population,Estimated value,Free,11.68,17.46,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Lesotho,Mother-to-child HIV transmission rate,Total,2000,35.3,Units,Rate per 100 of Population,Estimated value,Free,32.47,38.46,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Lesotho,Mother-to-child HIV transmission rate,Total,2001,34.47,Units,Rate per 100 of Population,Estimated value,Free,31.75,36.99,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Lesotho,Mother-to-child HIV transmission rate,Total,2002,34.1,Units,Rate per 100 of Population,Estimated value,Free,31.42,36.75,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Lesotho,Mother-to-child HIV transmission rate,Total,2003,33.92,Units,Rate per 100 of Population,Estimated value,Free,31.35,36.51,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Lesotho,Mother-to-child HIV transmission rate,Total,2004,33.72,Units,Rate per 100 of Population,Estimated value,Free,31.26,36.24,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Lesotho,Mother-to-child HIV transmission rate,Total,2005,33.11,Units,Rate per 100 of Population,Estimated value,Free,30.62,35.53,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Lesotho,Mother-to-child HIV transmission rate,Total,2006,31.71,Units,Rate per 100 of Population,Estimated value,Free,29.59,34,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Lesotho,Mother-to-child HIV transmission rate,Total,2007,25.88,Units,Rate per 100 of Population,Estimated value,Free,24.33,27.43,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Lesotho,Mother-to-child HIV transmission rate,Total,2008,25.71,Units,Rate per 100 of Population,Estimated value,Free,24.22,27.34,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Lesotho,Mother-to-child HIV transmission rate,Total,2009,20.27,Units,Rate per 100 of Population,Estimated value,Free,18.8,21.54,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Lesotho,Mother-to-child HIV transmission rate,Total,2010,19.62,Units,Rate per 100 of Population,Estimated value,Free,18.41,20.96,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Lesotho,Mother-to-child HIV transmission rate,Total,2011,14.93,Units,Rate per 100 of Population,Estimated value,Free,13.58,16.38,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Lesotho,Mother-to-child HIV transmission rate,Total,2012,14.67,Units,Rate per 100 of Population,Estimated value,Free,13.32,15.96,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Lesotho,Mother-to-child HIV transmission rate,Total,2013,12.54,Units,Rate per 100 of Population,Estimated value,Free,10.51,13.97,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Lesotho,Mother-to-child HIV transmission rate,Total,2014,10.24,Units,Rate per 100 of Population,Estimated value,Free,8.3,11.77,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Lesotho,Mother-to-child HIV transmission rate,Total,2015,8.66,Units,Rate per 100 of Population,Estimated value,Free,6.5,10.41,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Lesotho,Mother-to-child HIV transmission rate,Total,2016,9.23,Units,Rate per 100 of Population,Estimated value,Free,6.46,10.95,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Lesotho,Mother-to-child HIV transmission rate,Total,2017,10.06,Units,Rate per 100 of Population,Estimated value,Free,6.78,11.58,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Lesotho,Mother-to-child HIV transmission rate,Total,2018,8.49,Units,Rate per 100 of Population,Estimated value,Free,5.85,10.33,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Lesotho,Mother-to-child HIV transmission rate,Total,2019,8.73,Units,Rate per 100 of Population,Estimated value,Free,5.82,10.65,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Liberia,Mother-to-child HIV transmission rate,Total,2000,36.12,Units,Rate per 100 of Population,Estimated value,Free,33.4,38.97,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Liberia,Mother-to-child HIV transmission rate,Total,2001,35.78,Units,Rate per 100 of Population,Estimated value,Free,33.04,38.65,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Liberia,Mother-to-child HIV transmission rate,Total,2002,35.62,Units,Rate per 100 of Population,Estimated value,Free,32.61,38.39,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Liberia,Mother-to-child HIV transmission rate,Total,2003,35.49,Units,Rate per 100 of Population,Estimated value,Free,32.64,38.22,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Liberia,Mother-to-child HIV transmission rate,Total,2004,35.53,Units,Rate per 100 of Population,Estimated value,Free,32.85,38.15,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Liberia,Mother-to-child HIV transmission rate,Total,2005,35.65,Units,Rate per 100 of Population,Estimated value,Free,33.08,38.24,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Liberia,Mother-to-child HIV transmission rate,Total,2006,35.56,Units,Rate per 100 of Population,Estimated value,Free,33.06,38.17,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Liberia,Mother-to-child HIV transmission rate,Total,2007,35.17,Units,Rate per 100 of Population,Estimated value,Free,32.91,37.7,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Liberia,Mother-to-child HIV transmission rate,Total,2008,32.79,Units,Rate per 100 of Population,Estimated value,Free,30.89,34.59,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Liberia,Mother-to-child HIV transmission rate,Total,2009,32.4,Units,Rate per 100 of Population,Estimated value,Free,30.49,34.17,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Liberia,Mother-to-child HIV transmission rate,Total,2010,30.2,Units,Rate per 100 of Population,Estimated value,Free,27.9,32.27,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Liberia,Mother-to-child HIV transmission rate,Total,2011,27.39,Units,Rate per 100 of Population,Estimated value,Free,24.46,30.21,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Liberia,Mother-to-child HIV transmission rate,Total,2012,26.64,Units,Rate per 100 of Population,Estimated value,Free,23.61,29.78,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Liberia,Mother-to-child HIV transmission rate,Total,2013,28.36,Units,Rate per 100 of Population,Estimated value,Free,25.49,30.99,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Liberia,Mother-to-child HIV transmission rate,Total,2014,27.95,Units,Rate per 100 of Population,Estimated value,Free,25.2,30.61,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Liberia,Mother-to-child HIV transmission rate,Total,2015,22.32,Units,Rate per 100 of Population,Estimated value,Free,17.82,26.6,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Liberia,Mother-to-child HIV transmission rate,Total,2016,19.79,Units,Rate per 100 of Population,Estimated value,Free,15.94,25.3,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Liberia,Mother-to-child HIV transmission rate,Total,2017,18.3,Units,Rate per 100 of Population,Estimated value,Free,15.7,23.68,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Liberia,Mother-to-child HIV transmission rate,Total,2018,14.55,Units,Rate per 100 of Population,Estimated value,Free,12.79,17.46,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Liberia,Mother-to-child HIV transmission rate,Total,2019,14.52,Units,Rate per 100 of Population,Estimated value,Free,12.92,17.52,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Libya,Mother-to-child HIV transmission rate,Total,2000,74.73,Units,Rate per 100 of Population,Estimated value,Free,68.89,82.2,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Libya,Mother-to-child HIV transmission rate,Total,2001,74.52,Units,Rate per 100 of Population,Estimated value,Free,68.15,82.09,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
